Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Segment,Ship Date,Ship Mode,Ship Status,State,Sub-Category,2013 sales,Days to Ship Actual,Days to Ship Scheduled,Discount,Número de registros,Profit,Profit per Customer,Profit per Order,Profit Ratio,Quantity,Row ID,Sales,Sales estimate,Sales Forecast,Sales per Customer,Units estimate
Furniture,San Diego,United States,EJ-13720,Ed Jacobs,1/27/2013,US-2011-117163,92037,FUR-TA-10003469,Balt Split Level Computer Training Table,West,Consumer,2/2/2013,Standard Class,Shipped On Time,California,Tables,$0.3K,6,6,20.00%,1,($17),($16.65),($16.65),-5.00%,3,3796,$333 ,$0.5K,$499 ,$333.00 ,4
Office Supplies,San Diego,United States,EJ-13720,Ed Jacobs,1/27/2013,US-2011-117163,92037,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,West,Consumer,2/2/2013,Standard Class,Shipped On Time,California,Art,$0.0K,6,6,0.00%,1,$12 ,$12.03 ,$12.03 ,33.00%,4,3797,$36 ,$0.1K,$55 ,$36.44 ,6
Office Supplies,San Diego,United States,EJ-13720,Ed Jacobs,1/27/2013,US-2011-117163,92037,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,West,Consumer,2/2/2013,Standard Class,Shipped On Time,California,Storage,$0.1K,6,6,0.00%,1,$14 ,$14.31 ,$14.31 ,25.00%,1,3795,$57 ,$0.1K,$86 ,$57.23 ,1
Office Supplies,New York City,United States,JC-15340,Jasper Cacioppo,1/28/2013,CA-2011-100328,10024,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",East,Consumer,2/3/2013,Standard Class,Shipped On Time,New York,Binders,$0.0K,6,6,20.00%,1,$1 ,$1.33 ,$1.33 ,33.80%,1,3084,$4 ,$0.0K,$6 ,$3.93 ,1
Office Supplies,Detroit,United States,MV-18190,Mike Vittorini,1/30/2013,CA-2011-134103,48234,OFF-PA-10001204,Xerox 1972,Central,Consumer,2/4/2013,Standard Class,Shipped Early,Michigan,Paper,$0.0K,5,6,0.00%,1,$5 ,$4.75 ,$4.75 ,45.00%,2,6388,$11 ,$0.0K,$16 ,$10.56 ,3
Office Supplies,Detroit,United States,MV-18190,Mike Vittorini,1/30/2013,CA-2011-134103,48234,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Central,Consumer,2/4/2013,Standard Class,Shipped Early,Michigan,Storage,$0.2K,5,6,0.00%,1,$7 ,$6.90 ,$6.90 ,3.00%,2,6389,$230 ,$0.3K,$344 ,$229.94 ,3
Furniture,Mission Viejo,United States,LC-17050,Liz Carlisle,1/31/2013,CA-2011-115161,92691,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",West,Consumer,2/2/2013,First Class,Shipped Late,California,Bookcases,$0.3K,2,1,15.00%,1,$3 ,$3.42 ,$3.42 ,1.20%,2,3366,$291 ,$0.4K,$435 ,$290.67 ,3
Technology,Green Bay,United States,BD-11500,Bradley Drucker,2/1/2013,CA-2011-140795,54302,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Central,Consumer,2/3/2013,First Class,Shipped Late,Wisconsin,Accessories,$0.5K,2,1,0.00%,1,$206 ,$206.32 ,$206.32 ,44.00%,6,541,$469 ,$0.7K,$702 ,$468.90 ,9
Office Supplies,San Diego,United States,CD-12790,Cynthia Delaney,2/2/2013,CA-2011-139857,92037,OFF-FA-10001843,Staples,West,Home Office,2/6/2013,Standard Class,Shipped Early,California,Fasteners,$0.0K,4,6,0.00%,1,$6 ,$5.80 ,$5.80 ,47.00%,5,1704,$12 ,$0.0K,$18 ,$12.35 ,7
Office Supplies,Saint Petersburg,United States,EB-13930,Eric Barreto,2/2/2013,CA-2011-123400,33710,OFF-BI-10000666,Surelock Post Binders,South,Consumer,2/9/2013,Standard Class,Shipped Late,Florida,Binders,$0.0K,7,6,70.00%,1,($12),($12.22),($12.22),-66.70%,2,9138,$18 ,$0.0K,$27 ,$18.34 ,3
Technology,Saint Petersburg,United States,EB-13930,Eric Barreto,2/2/2013,CA-2011-123400,33710,TEC-PH-10002890,AT&T 17929 Lendline Telephone,South,Consumer,2/9/2013,Standard Class,Shipped Late,Florida,Phones,$0.2K,7,6,20.00%,1,$14 ,$13.57 ,$13.57 ,7.50%,5,9139,$181 ,$0.3K,$271 ,$180.96 ,7
Office Supplies,Seattle,United States,TB-21400,Tom Boeckenhauer,2/3/2013,CA-2011-111059,98105,OFF-BI-10002827,Avery Durable Poly Binders,West,Consumer,2/6/2013,Second Class,Shipped On Time,Washington,Binders,$0.0K,3,3,20.00%,1,$4 ,$4.31 ,$4.31 ,32.50%,3,1519,$13 ,$0.0K,$20 ,$13.27 ,4
Office Supplies,Seattle,United States,TB-21400,Tom Boeckenhauer,2/3/2013,CA-2011-111059,98105,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,West,Consumer,2/6/2013,Second Class,Shipped On Time,Washington,Binders,$0.1K,3,3,20.00%,1,$27 ,$27.25 ,$27.25 ,32.50%,2,1518,$84 ,$0.1K,$126 ,$83.84 ,3
Office Supplies,Escondido,United States,MH-17440,Mark Haberlin,2/4/2013,CA-2011-104808,92025,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",West,Corporate,2/8/2013,Second Class,Shipped Late,California,Binders,$0.0K,4,3,20.00%,1,$6 ,$6.04 ,$6.04 ,35.00%,2,8585,$17 ,$0.0K,$26 ,$17.25 ,3
Office Supplies,San Diego,United States,DB-13270,Deborah Brumfield,2/4/2013,CA-2011-107181,92024,OFF-BI-10004230,GBC Recycled Grain Textured Covers,West,Home Office,2/8/2013,Standard Class,Shipped Early,California,Binders,$0.1K,4,6,20.00%,1,$29 ,$29.01 ,$29.01 ,35.00%,3,1544,$83 ,$0.1K,$124 ,$82.90 ,4
Office Supplies,San Diego,United States,DB-13270,Deborah Brumfield,2/4/2013,CA-2011-107181,92024,OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",West,Home Office,2/8/2013,Standard Class,Shipped Early,California,Paper,$0.0K,4,6,0.00%,1,$16 ,$16.09 ,$16.09 ,47.00%,4,1545,$34 ,$0.1K,$51 ,$34.24 ,6
Office Supplies,Chesapeake,United States,ND-18460,Neil Ducich,2/6/2013,CA-2011-131905,23320,OFF-LA-10002787,Avery 480,South,Corporate,2/9/2013,First Class,Shipped Late,Virginia,Labels,$0.0K,3,1,0.00%,1,$7 ,$7.20 ,$7.20 ,48.00%,4,1998,$15 ,$0.0K,$22 ,$15.00 ,6
Technology,Chesapeake,United States,ND-18460,Neil Ducich,2/6/2013,CA-2011-131905,23320,TEC-PH-10003645,Aastra 57i VoIP phone,South,Corporate,2/9/2013,First Class,Shipped Late,Virginia,Phones,$0.2K,3,1,0.00%,1,$42 ,$42.02 ,$42.02 ,26.00%,1,1999,$162 ,$0.2K,$242 ,$161.61 ,1
Technology,Chesapeake,United States,ND-18460,Neil Ducich,2/6/2013,CA-2011-131905,23320,TEC-PH-10001615,AT&T CL82213,South,Corporate,2/9/2013,First Class,Shipped Late,Virginia,Phones,$0.1K,3,1,0.00%,1,$42 ,$42.04 ,$42.04 ,29.00%,5,2000,$145 ,$0.2K,$217 ,$144.95 ,7
Office Supplies,Romeoville,United States,DL-13315,Delfina Latchford,2/6/2013,CA-2011-108182,60441,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Central,Consumer,2/10/2013,Second Class,Shipped Late,Illinois,Binders,$0.0K,4,3,80.00%,1,($15),($14.77),($14.77),-165.00%,2,8981,$9 ,$0.0K,$13 ,$8.95 ,3
Office Supplies,New York City,United States,CS-12250,Chris Selesnick,2/7/2013,US-2011-169390,10024,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,East,Corporate,2/10/2013,Second Class,Shipped On Time,New York,Storage,$0.1K,3,3,0.00%,1,$10 ,$9.74 ,$9.74 ,15.00%,4,8736,$65 ,$0.1K,$97 ,$64.96 ,6
Technology,Linden,United States,CK-12760,Cyma Kinney,2/7/2013,CA-2011-107755,7036,TEC-AC-10000710,Maxell DVD-RAM Discs,East,Corporate,2/12/2013,Standard Class,Shipped Early,New Jersey,Accessories,$0.1K,5,6,0.00%,1,$50 ,$49.60 ,$49.60 ,43.00%,7,850,$115 ,$0.2K,$173 ,$115.36 ,10
Furniture,North Las Vegas,United States,NM-18445,Nathan Mautz,2/8/2013,CA-2011-125759,89031,FUR-FU-10002111,"Master Caster Door Stop, Large Brown",West,Home Office,2/9/2013,First Class,Shipped On Time,Nevada,Furnishings,$0.0K,1,1,0.00%,1,$6 ,$5.53 ,$5.53 ,38.00%,2,9267,$15 ,$0.0K,$22 ,$14.56 ,3
Furniture,Columbia,United States,GA-14725,Guy Armstrong,2/11/2013,CA-2011-168368,65203,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Central,Consumer,2/15/2013,Second Class,Shipped Late,Missouri,Chairs,$0.1K,4,3,0.00%,1,$15 ,$15.22 ,$15.22 ,25.00%,1,9255,$61 ,$0.1K,$91 ,$60.89 ,1
Furniture,Columbia,United States,GA-14725,Guy Armstrong,2/11/2013,CA-2011-168368,65203,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Central,Consumer,2/15/2013,Second Class,Shipped Late,Missouri,Furnishings,$0.3K,4,3,0.00%,1,$53 ,$53.27 ,$53.27 ,16.00%,3,9258,$333 ,$0.5K,$499 ,$332.94 ,4
Furniture,Chesapeake,United States,NF-18385,Natalie Fritzler,2/11/2013,CA-2011-127614,23320,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,South,Consumer,2/15/2013,Standard Class,Shipped Early,Virginia,Tables,$1.3K,4,6,0.00%,1,$75 ,$75.37 ,$75.37 ,6.00%,6,5632,"$1,256 ",$1.9K,"$1,881 ","$1,256.22 ",9
Office Supplies,Columbia,United States,GA-14725,Guy Armstrong,2/11/2013,CA-2011-168368,65203,OFF-BI-10004654,VariCap6 Expandable Binder,Central,Consumer,2/15/2013,Second Class,Shipped Late,Missouri,Binders,$0.1K,4,3,0.00%,1,$24 ,$24.39 ,$24.39 ,47.00%,3,9259,$52 ,$0.1K,$78 ,$51.90 ,4
Office Supplies,Columbia,United States,GA-14725,Guy Armstrong,2/11/2013,CA-2011-168368,65203,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Central,Consumer,2/15/2013,Second Class,Shipped Late,Missouri,Binders,$0.0K,4,3,0.00%,1,$4 ,$4.43 ,$4.43 ,46.00%,2,9257,$10 ,$0.0K,$14 ,$9.64 ,3
Office Supplies,Columbia,United States,GA-14725,Guy Armstrong,2/11/2013,CA-2011-168368,65203,OFF-LA-10004853,Avery 483,Central,Consumer,2/15/2013,Second Class,Shipped Late,Missouri,Labels,$0.0K,4,3,0.00%,1,$7 ,$6.87 ,$6.87 ,46.00%,3,9256,$15 ,$0.0K,$22 ,$14.94 ,4
Office Supplies,Columbia,United States,GA-14725,Guy Armstrong,2/11/2013,CA-2011-168368,65203,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Central,Consumer,2/15/2013,Second Class,Shipped Late,Missouri,Storage,$0.1K,4,3,0.00%,1,$3 ,$2.60 ,$2.60 ,4.00%,2,9260,$65 ,$0.1K,$97 ,$64.96 ,3
Office Supplies,Chesapeake,United States,NF-18385,Natalie Fritzler,2/11/2013,CA-2011-127614,23320,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,South,Consumer,2/15/2013,Standard Class,Shipped Early,Virginia,Binders,$0.0K,4,6,0.00%,1,$8 ,$8.21 ,$8.21 ,47.00%,2,5633,$17 ,$0.0K,$26 ,$17.46 ,3
Technology,Chesapeake,United States,NF-18385,Natalie Fritzler,2/11/2013,CA-2011-127614,23320,TEC-AC-10001432,Enermax Aurora Lite Keyboard,South,Consumer,2/15/2013,Standard Class,Shipped Early,Virginia,Accessories,$0.2K,4,6,0.00%,1,$103 ,$103.16 ,$103.16 ,44.00%,3,5631,$234 ,$0.4K,$351 ,$234.45 ,4
Furniture,Concord,United States,SC-20095,Sanjit Chand,2/12/2013,US-2011-110674,94521,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",West,Consumer,2/18/2013,Standard Class,Shipped On Time,California,Chairs,$0.1K,6,6,20.00%,1,($24),($24.29),($24.29),-18.80%,2,457,$130 ,$0.2K,$194 ,$129.57 ,3
Office Supplies,Seattle,United States,ML-17395,Marina Lichtenstein,2/14/2013,CA-2011-121762,98103,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,West,Corporate,2/18/2013,Standard Class,Shipped Early,Washington,Appliances,$0.1K,4,6,0.00%,1,$23 ,$22.95 ,$22.95 ,28.00%,2,9763,$82 ,$0.1K,$123 ,$81.96 ,3
Office Supplies,Seattle,United States,ML-17395,Marina Lichtenstein,2/14/2013,CA-2011-121762,98103,OFF-SU-10000157,Compact Automatic Electric Letter Opener,West,Corporate,2/18/2013,Standard Class,Shipped Early,Washington,Supplies,$0.2K,4,6,0.00%,1,$5 ,$4.77 ,$4.77 ,2.00%,2,9764,$239 ,$0.4K,$357 ,$238.62 ,3
Technology,Seattle,United States,ML-17395,Marina Lichtenstein,2/14/2013,CA-2011-121762,98103,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,West,Corporate,2/18/2013,Standard Class,Shipped Early,Washington,Accessories,$0.2K,4,6,0.00%,1,$86 ,$86.39 ,$86.39 ,36.00%,3,9762,$240 ,$0.4K,$359 ,$239.97 ,4
Office Supplies,Houston,United States,ST-20530,Shui Tom,2/14/2013,CA-2011-107706,77095,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Central,Consumer,2/19/2013,Second Class,Shipped Late,Texas,Paper,$0.0K,5,3,20.00%,1,$6 ,$6.07 ,$6.07 ,37.50%,3,5467,$16 ,$0.0K,$24 ,$16.18 ,4
Office Supplies,Seattle,United States,BF-11020,Barry Französisch,2/15/2013,CA-2011-165568,98105,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,West,Corporate,2/19/2013,Standard Class,Shipped Early,Washington,Binders,$0.0K,4,6,20.00%,1,$7 ,$7.21 ,$7.21 ,33.80%,5,7438,$21 ,$0.0K,$32 ,$21.36 ,7
Office Supplies,Dallas,United States,MN-17935,Michael Nguyen,2/16/2013,CA-2011-122567,75220,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Central,Consumer,2/21/2013,Standard Class,Shipped Early,Texas,Appliances,$0.0K,5,6,80.00%,1,($14),($13.93),($13.93),-175.00%,2,1334,$8 ,$0.0K,$12 ,$7.96 ,3
Office Supplies,Dallas,United States,MN-17935,Michael Nguyen,2/16/2013,CA-2011-122567,75220,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Central,Consumer,2/21/2013,Standard Class,Shipped Early,Texas,Binders,$0.0K,5,6,80.00%,1,($2),($1.73),($1.73),-160.00%,3,1333,$1 ,$0.0K,$2 ,$1.08 ,4
Office Supplies,Chicago,United States,DL-13315,Delfina Latchford,2/17/2013,CA-2011-154165,60653,OFF-AR-10003631,Staples in misc. colors,Central,Consumer,2/24/2013,Standard Class,Shipped Late,Illinois,Art,$0.1K,7,6,20.00%,1,$9 ,$8.81 ,$8.81 ,16.30%,14,9516,$54 ,$0.1K,$81 ,$54.21 ,21
Furniture,Lubbock,United States,TB-21595,Troy Blackwell,2/18/2013,US-2011-165589,79424,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Central,Consumer,2/18/2013,Same Day,Shipped On Time,Texas,Furnishings,$0.0K,0,0,60.00%,1,($11),($11.32),($11.32),-45.00%,5,6082,$25 ,$0.0K,$38 ,$25.16 ,7
Office Supplies,Arlington,United States,AB-10015,Aaron Bergman,2/18/2013,CA-2011-152905,76017,OFF-ST-10000321,Akro Stacking Bins,Central,Consumer,2/24/2013,Standard Class,Shipped On Time,Texas,Storage,$0.0K,6,6,20.00%,1,($3),($2.52),($2.52),-20.00%,2,8223,$13 ,$0.0K,$19 ,$12.62 ,3
Office Supplies,Los Angeles,United States,SR-20740,Steven Roelle,2/20/2013,CA-2011-164903,90049,OFF-PA-10003363,Xerox 204,West,Home Office,2/24/2013,Standard Class,Shipped Early,California,Paper,$0.0K,4,6,0.00%,1,$6 ,$6.22 ,$6.22 ,48.00%,2,8504,$13 ,$0.0K,$19 ,$12.96 ,3
Furniture,Richmond,United States,LC-16930,Linda Cazamias,2/20/2013,CA-2011-109491,47374,FUR-FU-10000221,"Master Caster Door Stop, Brown",Central,Corporate,2/26/2013,Standard Class,Shipped On Time,Indiana,Furnishings,$0.0K,6,6,0.00%,1,$7 ,$6.91 ,$6.91 ,34.00%,4,4522,$20 ,$0.0K,$30 ,$20.32 ,6
Technology,Richmond,United States,LC-16930,Linda Cazamias,2/20/2013,CA-2011-109491,47374,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Central,Corporate,2/26/2013,Standard Class,Shipped On Time,Indiana,Accessories,$0.1K,6,6,0.00%,1,$22 ,$22.43 ,$22.43 ,36.00%,3,4521,$62 ,$0.1K,$93 ,$62.31 ,4
Office Supplies,Woodstock,United States,TM-21010,Tamara Manning,2/21/2013,CA-2011-165540,60098,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Central,Consumer,2/25/2013,Standard Class,Shipped Early,Illinois,Binders,$0.0K,4,6,80.00%,1,($14),($13.72),($13.72),-155.00%,5,2883,$9 ,$0.0K,$13 ,$8.85 ,7
Office Supplies,Moreno Valley,United States,SA-20830,Sue Ann Reed,2/22/2013,CA-2011-133354,92553,OFF-PA-10001800,Xerox 220,West,Consumer,2/24/2013,First Class,Shipped Late,California,Paper,$0.0K,2,1,0.00%,1,$9 ,$9.33 ,$9.33 ,48.00%,3,7611,$19 ,$0.0K,$29 ,$19.44 ,4
Office Supplies,El Paso,United States,MG-17875,Michael Grace,2/23/2013,CA-2011-103744,79907,OFF-BI-10000320,GBC Plastic Binding Combs,Central,Home Office,2/27/2013,Standard Class,Shipped Early,Texas,Binders,$0.0K,4,6,80.00%,1,($7),($6.86),($6.86),-155.00%,3,6531,$4 ,$0.0K,$7 ,$4.43 ,4
Office Supplies,El Paso,United States,MG-17875,Michael Grace,2/23/2013,CA-2011-103744,79907,OFF-LA-10004425,Staple-on labels,Central,Home Office,2/27/2013,Standard Class,Shipped Early,Texas,Labels,$0.0K,4,6,20.00%,1,$2 ,$2.34 ,$2.34 ,33.80%,3,6530,$7 ,$0.0K,$10 ,$6.94 ,4
Office Supplies,Medford,United States,JH-15430,Jennifer Halladay,2/24/2013,US-2011-137680,97504,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",West,Consumer,3/2/2013,Standard Class,Shipped On Time,Oregon,Paper,$0.0K,6,6,20.00%,1,$11 ,$11.10 ,$11.10 ,33.80%,4,5512,$33 ,$0.0K,$49 ,$32.90 ,6
Office Supplies,Medford,United States,JH-15430,Jennifer Halladay,2/24/2013,US-2011-137680,97504,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",West,Consumer,3/2/2013,Standard Class,Shipped On Time,Oregon,Paper,$0.0K,6,6,20.00%,1,$8 ,$7.69 ,$7.69 ,33.80%,3,5513,$23 ,$0.0K,$34 ,$22.78 ,4
Office Supplies,Columbus,United States,JS-16030,Joy Smith,2/27/2013,CA-2011-156545,43229,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,East,Consumer,3/3/2013,First Class,Shipped Late,Ohio,Art,$0.0K,4,1,20.00%,1,$3 ,$3.40 ,$3.40 ,17.50%,4,9464,$19 ,$0.0K,$29 ,$19.46 ,6
Furniture,El Paso,United States,SC-20380,Shahid Collister,3/1/2013,CA-2011-131009,79907,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Central,Consumer,3/5/2013,Standard Class,Shipped Early,Texas,Chairs,$0.4K,4,6,30.00%,1,$0 ,$0.00 ,$0.00 ,0.00%,6,7949,$362 ,$0.5K,$543 ,$362.25 ,9
Furniture,El Paso,United States,SC-20380,Shahid Collister,3/1/2013,CA-2011-131009,79907,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Central,Consumer,3/5/2013,Standard Class,Shipped Early,Texas,Furnishings,$0.1K,4,6,60.00%,1,($35),($34.95),($34.95),-55.00%,6,7950,$64 ,$0.1K,$95 ,$63.55 ,9
Furniture,Elmhurst,United States,VF-21715,Vicky Freymann,3/1/2013,CA-2011-113880,60126,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Central,Home Office,3/5/2013,Standard Class,Shipped Early,Illinois,Chairs,$0.6K,4,6,30.00%,1,($172),($172.12),($172.12),-27.10%,6,6548,$634 ,$0.9K,$950 ,$634.12 ,9
Office Supplies,El Paso,United States,SC-20380,Shahid Collister,3/1/2013,CA-2011-131009,79907,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Central,Consumer,3/5/2013,Standard Class,Shipped Early,Texas,Fasteners,$0.0K,4,6,20.00%,1,($4),($3.53),($3.53),-18.80%,5,7948,$19 ,$0.0K,$28 ,$18.84 ,7
Office Supplies,El Paso,United States,SC-20380,Shahid Collister,3/1/2013,CA-2011-131009,79907,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Central,Consumer,3/5/2013,Standard Class,Shipped Early,Texas,Storage,$0.1K,4,6,20.00%,1,($23),($22.67),($22.67),-17.50%,3,7951,$130 ,$0.2K,$194 ,$129.55 ,4
Office Supplies,Elmhurst,United States,VF-21715,Vicky Freymann,3/1/2013,CA-2011-113880,60126,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Central,Home Office,3/5/2013,Standard Class,Shipped Early,Illinois,Paper,$0.0K,4,6,20.00%,1,$6 ,$5.68 ,$5.68 ,32.50%,3,6549,$17 ,$0.0K,$26 ,$17.47 ,4
Technology,New York City,United States,HR-14770,Hallie Redmond,3/1/2013,US-2011-143707,10035,TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,East,Home Office,3/5/2013,Standard Class,Shipped Early,New York,Phones,$0.0K,4,6,0.00%,1,$2 ,$1.60 ,$1.60 ,27.00%,3,5714,$6 ,$0.0K,$9 ,$5.94 ,4
Furniture,Seattle,United States,DB-13060,Dave Brooks,3/1/2013,CA-2011-104269,98115,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,West,Consumer,3/6/2013,Second Class,Shipped Late,Washington,Chairs,$0.5K,5,3,20.00%,1,$51 ,$51.48 ,$51.48 ,11.30%,2,158,$458 ,$0.7K,$685 ,$457.57 ,3
Furniture,Houston,United States,GW-14605,Giulietta Weimer,3/1/2013,CA-2011-168312,77036,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Central,Consumer,3/7/2013,Standard Class,Shipped On Time,Texas,Tables,$0.4K,6,6,30.00%,1,($43),($43.03),($43.03),-11.40%,3,8311,$377 ,$0.6K,$564 ,$376.51 ,4
Office Supplies,Houston,United States,GW-14605,Giulietta Weimer,3/1/2013,CA-2011-168312,77036,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Central,Consumer,3/7/2013,Standard Class,Shipped On Time,Texas,Storage,$0.1K,6,6,20.00%,1,$9 ,$8.58 ,$8.58 ,6.20%,3,8310,$137 ,$0.2K,$206 ,$137.35 ,4
Office Supplies,Philadelphia,United States,NH-18610,Nicole Hansen,3/2/2013,CA-2011-111157,19120,OFF-PA-10000327,Xerox 1971,East,Corporate,3/6/2013,Standard Class,Shipped Early,Pennsylvania,Paper,$0.0K,4,6,20.00%,1,$1 ,$1.07 ,$1.07 ,31.30%,1,9946,$3 ,$0.0K,$5 ,$3.42 ,1
Technology,Philadelphia,United States,NH-18610,Nicole Hansen,3/2/2013,CA-2011-111157,19120,TEC-AC-10004353,Hypercom P1300 Pinpad,East,Corporate,3/6/2013,Standard Class,Shipped Early,Pennsylvania,Accessories,$0.2K,4,6,20.00%,1,$32 ,$32.13 ,$32.13 ,21.30%,3,9947,$151 ,$0.2K,$226 ,$151.20 ,4
Office Supplies,New York City,United States,KN-16705,Kristina Nunn,3/2/2013,CA-2011-107524,10009,OFF-EN-10001990,Staple envelope,East,Home Office,3/8/2013,Standard Class,Shipped On Time,New York,Envelopes,$0.0K,6,6,0.00%,1,$5 ,$5.34 ,$5.34 ,47.00%,2,6058,$11 ,$0.0K,$17 ,$11.36 ,3
Office Supplies,New York City,United States,KN-16705,Kristina Nunn,3/2/2013,CA-2011-107524,10009,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",East,Home Office,3/8/2013,Standard Class,Shipped On Time,New York,Paper,$0.0K,6,6,0.00%,1,$17 ,$17.47 ,$17.47 ,48.00%,5,6059,$36 ,$0.1K,$55 ,$36.40 ,7
Furniture,San Diego,United States,EJ-14155,Eva Jacobs,3/3/2013,CA-2011-105648,92037,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",West,Consumer,3/7/2013,Standard Class,Shipped Early,California,Tables,$0.6K,4,6,20.00%,1,($23),($23.49),($23.49),-3.80%,3,8712,$626 ,$0.9K,$938 ,$626.35 ,4
Office Supplies,Houston,United States,SC-20020,Sam Craven,3/3/2013,CA-2011-130421,77095,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Central,Consumer,3/7/2013,Standard Class,Shipped Early,Texas,Appliances,$0.2K,4,6,80.00%,1,($460),($459.61),($459.61),-260.00%,3,7349,$177 ,$0.3K,$265 ,$176.77 ,4
Office Supplies,Wilmington,United States,AJ-10945,Ashley Jarboe,3/3/2013,CA-2011-155852,28403,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,South,Consumer,3/7/2013,Second Class,Shipped Late,North Carolina,Art,$0.0K,4,3,20.00%,1,$3 ,$3.40 ,$3.40 ,17.50%,4,556,$19 ,$0.0K,$29 ,$19.46 ,6
Furniture,Columbus,United States,JS-15595,Jill Stevenson,3/3/2013,US-2011-127978,43229,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,East,Corporate,3/8/2013,Standard Class,Shipped Early,Ohio,Bookcases,$0.3K,5,6,50.00%,1,($200),($199.62),($199.62),-66.00%,5,7248,$302 ,$0.5K,$453 ,$302.45 ,7
Office Supplies,Columbus,United States,JS-15595,Jill Stevenson,3/3/2013,US-2011-127978,43229,OFF-LA-10000305,Avery 495,East,Corporate,3/8/2013,Standard Class,Shipped Early,Ohio,Labels,$0.0K,5,6,20.00%,1,$5 ,$4.91 ,$4.91 ,32.50%,3,7247,$15 ,$0.0K,$23 ,$15.12 ,4
Office Supplies,Columbus,United States,JS-15595,Jill Stevenson,3/3/2013,US-2011-127978,43229,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,East,Corporate,3/8/2013,Standard Class,Shipped Early,Ohio,Storage,$0.0K,5,6,20.00%,1,($10),($10.05),($10.05),-22.50%,8,7249,$45 ,$0.1K,$67 ,$44.67 ,12
Office Supplies,New York City,United States,AP-10720,Anne Pryor,3/3/2013,CA-2011-127964,10035,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",East,Home Office,3/8/2013,Standard Class,Shipped Early,New York,Binders,$0.0K,5,6,20.00%,1,$9 ,$9.18 ,$9.18 ,36.30%,5,1165,$25 ,$0.0K,$38 ,$25.32 ,7
